player_id,name
understat_8872,Matteo Ruggeri
understat_8873,Vladislav Kamilov
understat_8876,Dimitris Limnios
understat_8878,Atakan Karazor
understat_8881,Lorenzo Montipò
understat_8884,Alessandro Tuia
understat_8907,Mickaël Malsa
understat_8912,Tommaso Pobega
understat_8916,Simone Bastoni
understat_8933,Marcos de Sousa
understat_8944,Giulio Maggiore
understat_8949,Jeremías Ledesma
understat_8959,Cyrille Bayala
understat_8960,Stepan Oganesyan
understat_8997,Terem Igobor Moffi
understat_9002,Vedat Muriqi
understat_9005,Ilya Kamyshev
understat_9015,Cenk Özkacar
understat_9018,M&#039;Bala Nzola
understat_9021,Pape Sarr
understat_9026,Ruslan Bezrukov
understat_9027,Islam Alsultanov
understat_9036,Nicola Zalewski
understat_9038,Aleksandar Radovanovic
understat_9044,Alberto Paleari
understat_9046,Giuseppe Caso
understat_9049,Konstantin Tyukavin
understat_9055,Ruslan Litvinov
understat_9057,Franco Ezequiel Carboni
understat_9068,Komnen Andric
understat_9071,Matteo Cancellieri
understat_9079,Vyacheslav Litvinov
understat_9085,Martin Turk
understat_9089,Evgeniy Tatarinov
understat_9090,Ardian Ismajli
understat_9105,Radu Dragusin
understat_9106,Aleksandr Pavlovets
understat_9107,Giorgio Scalvini
understat_9121,Aleksandr Kutitskiy
understat_9127,Lukas Petkov
understat_9134,Alessandro Di Pardo
understat_9138,Tommaso Milanese
understat_9158,Andrey Langovich
understat_9165,Ivan Kuzmichev
understat_9170,John Finn
understat_9174,Edgar Sevikyan
understat_9182,Sepe Elye Wahi
understat_9201,Eren Sami Dinkci
understat_9226,Mihai Valentin Mihaila
understat_9233,Joakim Maehle
understat_9241,Alfon
understat_9243,Ilaix Moriba
understat_9263,Filippo Ranocchia
understat_9272,Filip Jorgensen
understat_9284,Jakub Moder
understat_9293,Hugo Novoa Ramos
understat_9297,Abdelkabir Abqar
understat_9301,Emmanuel Dennis
understat_9303,Dennis Man
understat_9322,Alessandro Bianco
understat_9337,Valentin Antov
understat_9344,Viktor Kovalenko
understat_9345,Ahmadou Bamba Dieng
understat_9363,Tigran Avanesyan
understat_9376,Ivan Kukushkin
understat_9381,Saba Sazonov
understat_9382,Danila Khotulev
understat_9385,Maksim Turischev
understat_9387,Vlasdilav Yakovlev
understat_9402,Ramazan Gadzhimuradov
understat_9406,Nathan Broadhead
understat_9409,Kaine Hayden
understat_9415,Jaden Philogene-Bidace
understat_9421,Kirill Kravtsov
understat_9427,Mehmet Can Aydin
understat_943,Massadio Haidara
understat_9447,Niakhate Ndiaye
understat_9451,Chimuanya Ugochukwu
understat_9470,Isaac Price
understat_9473,Danill Khudiakov
understat_9491,Warmed Omari
understat_9503,Kacper Urbanski
understat_9510,Habib Keita
understat_9512,Valentino Livramento
understat_9518,Edoardo Bove
understat_9533,Mamady Diarra
understat_9539,Antonio Raimondo
understat_9550,Yayah Kallon
understat_9556,William Osula
understat_9558,Hannibal Mejbri
understat_9559,Marco Bertini
understat_9569,Viktor Melekhin
understat_9571,Iaroslav Gladyshev
understat_9575,Ilya Sagygov
understat_9576,Artem Sokolov
understat_9577,Daniil Kuznetsov
understat_9578,Sergey Babkin
understat_9579,Maksim Petrov
understat_9582,Konstantin Nizhegorodov
understat_9583,Yuri Zheleznov
understat_9584,Luka Gagnidze
understat_9586,Ivan Lomaev
understat_9587,Aleksandr Soldatenkov
understat_9588,Yuri Gorshkov
understat_9589,Dmytro Ivanisenya
understat_9590,Ivan Sergeev
understat_9591,Vladislav Sarveli
understat_9592,Roman Ezhov
understat_9593,Maksim Vityugov
understat_9594,Sergei Pinyaev
understat_9595,Dmitri Tsypchenko
understat_9597,Egas Cacintura
understat_9601,Kirill Gotsuk
understat_9604,Ilya Berkovskiy
understat_9605,Daniil Penchikov
understat_9610,Kirill Zinovich
understat_9615,Jere Uronen
understat_9619,Issa Kabore
understat_9631,Christopher Wooh
understat_9633,Przemyslaw Frankowski
understat_9635,Karol Fila
understat_9643,Jodel Dossou
understat_9645,Jim Allevinah
understat_9646,Mohamed Bayo
understat_9648,Elbasan Rashani
understat_9655,Pablo Rosario
understat_9662,Dango Ouattara
understat_9671,Béni Makouana
understat_9678,Ethan Pinnock
understat_9679,Rico Henry
understat_9681,Frank Onyeka
understat_9683,Mads Bech Sørensen
understat_9685,Mads Roerslev
understat_9686,Halil Dervisoglu
understat_9692,Karl Hein
understat_9693,Giorgi Mamardashvili
understat_9704,Vasilios Lampropoulos
understat_9707,Silvère Ganvoula
understat_9709,Erhan Masovic
understat_9713,Tymoteusz Puchacz
understat_9723,Frederik Winther
understat_9733,Nathan Collins
understat_9734,Enock Mwepu
understat_9738,Patson Daka
understat_9741,Chem Campbell
understat_9743,Ákos Kecskés
understat_9745,Dimitris Giannoulis
understat_9752,Jesper Lindstrom
understat_9756,Dominik Greif
understat_9761,Tomás Alarcón
understat_9762,Milutin Osmajic
understat_9778,Henrique
understat_9788,Dominik Szoboszlai
understat_9799,Daniil Kornyushin
understat_9800,Nikita Krivtsov
understat_9805,Álex Balde
understat_9813,Randy Nteka
understat_9817,Esteban Saveljich
understat_9828,Turpal-Ali Ibishev
understat_9833,Andrew Omobamidele
understat_9841,Andrea Cambiaso
understat_9849,Petar Stojanovic
understat_985,Mason Holgate
understat_9850,Filippo Bandinelli
understat_9851,Nedim Bajrami
understat_9854,Kristjan Asllani
understat_9855,Mattia Viti
understat_9866,Nadir Zortea
understat_9876,Alessandro Zanoli
understat_9877,Tyronne Ebuehi
understat_9878,Pietro Ceccaroni
understat_9889,Bjarki Steinn Bjarkason
understat_9902,Pasquale Mazzocchi
understat_9903,Domen Crnigoj
understat_9905,David Okereke
understat_9914,Shandon Baptiste
understat_9916,Finley Stevens
understat_9924,Fabiano Parisi
understat_9946,Gyrano Kerk
understat_9951,Tommaso Baldanzi
understat_9952,Ridgeciano Haps
understat_9965,Matìas Soulè Malvano
understat_9966,Fabio Miretti
understat_9992,Oliver Christensen
